lcoh_eur_kg,lcoh_eur_mwh,cf_elec,capex_ann,opex_ann,stack_ann,elec_ann
4.95776335673788,165.24225268007353,0.3587033536786478,52.37169897209677,12.032776407815327,5.915943626184818,94.92183367397662
4.953415712424792,165.0973456951183,0.3825854547454881,59.6903242926144,18.89370149463085,5.002286402615259,81.5110335052578
5.157345449359861,171.89432382716416,0.3146301422699825,58.46047192290083,17.134531756418582,6.102012086322897,90.19730806152185
4.717434555368095,157.23209373041863,0.380344774019817,57.67643531967483,14.711954757642426,7.409302873592302,77.43440077950909
4.96100098485648,165.35016282526647,0.35189130086887327,58.815370256459666,11.937358379442724,7.520199872609374,87.0772343167547
5.9197882617095745,197.3065427627801,0.29616348747271903,69.89846645481379,27.20782053990408,5.610670679037783,94.58958508902445
4.684866203758281,156.1465905712635,0.36816961355285205,52.25645454098888,18.179625270178654,6.038016275238326,79.67249448485764
5.06245452626086,168.73160936027443,0.39240938243184537,62.434449152377056,22.2341461325945,6.371526465454432,77.69148760984845
4.674445080186025,155.79925452260022,0.3750351677053355,47.3460439806918,18.943168814981725,4.990835458691668,84.51920626823504
5.026187414209877,167.5228265156152,0.37161079489027843,55.39655443004313,18.22351273977904,5.843311479742865,88.05944786605018
4.975068720813381,165.81904046470999,0.31395932067103727,50.70071914303478,17.971223960416868,5.076815987336438,92.0702813739219
3.952681675155325,131.74288023292698,0.39057550587072765,50.00681150422364,17.920349683275738,4.968006519517758,58.847712525909834
3.971800021611061,132.38009472029665,0.3958894864839961,53.43435001551899,16.837871815241332,7.254958797597052,54.85291409193929
4.4617948873321165,148.71162359477944,0.31342597043904263,51.75521706248354,21.595448296453597,4.5907506613278874,70.77020757451443
6.197921003136357,206.57670703453476,0.33216000254682215,68.87903149425071,21.673570594809856,9.474461995504113,106.54964294997009
5.996437037381085,199.86124645591156,0.35373626120500745,65.89420977772711,27.66699156107095,8.866472821932517,97.43357229518098
4.844304069944577,161.46065465125275,0.35761076028648076,57.78644970494098,25.40585254125345,8.400334718639684,69.86801768641863
4.1262434533115755,137.5276942988748,0.37069162413889023,49.98946381706569,13.888462925511737,4.688382526400461,68.96138502989692
5.107833534520082,170.24409170555433,0.3413130058254241,55.57263058611504,14.566658545957104,7.106403996004986,92.99839857747719
5.13060406629254,171.00303352953037,0.3320145007077887,57.26647210609967,20.155911918718527,5.6510922029107995,87.92955730180137
4.961266437060615,165.3590103472303,0.3778575409585575,54.534533165114894,17.821790722762266,6.402635347621831,86.60005111173135
4.780574432182205,159.3365458246329,0.32289137534540635,62.40161155379975,13.68692208048449,7.875215322816163,75.3727968675325
5.592348431020205,186.39297320590342,0.34598766421631816,59.782604995121865,25.976381912845376,6.454791096115957,94.17919520182022
5.142055722624563,171.38471723507666,0.3608104852854319,57.928162039825494,14.809492204873678,8.416641120180046,90.23042187019743
4.762429286314759,158.7317681128709,0.33435979434745033,54.938688211518155,25.41184996113981,6.10651506161956,72.27471487859339
4.879287910219457,162.6266660476145,0.360692868333465,61.02374450502039,22.732500189208615,5.224877772739803,73.64554358064568
6.3025042327067675,210.06246607611655,0.35663705135153856,77.63675339194103,27.094098086969474,6.436385460988546,98.89522913621752
4.662854934195622,155.41295495674007,0.335597124313192,57.58092169587954,17.93487181199835,5.88757399099944,74.00958745786274
4.616779654827377,153.87726589539648,0.3588713504321662,57.075842318122255,16.058212581741603,4.61280956193161,76.13040143360102
5.617526492902363,187.23215800843576,0.33878307847597583,73.25705143933611,22.216979972824245,7.066771921241593,84.69135467503382
5.099837982253246,169.97759994850068,0.3313810120040693,53.22608484270198,13.701842543623668,5.510970896316022,97.53870166585901
3.9785721275071353,132.60580900981282,0.374763807262282,46.61517689110456,14.112488664939573,6.504183054029087,65.3739603997396
5.243316623172027,174.75974305032366,0.3711831662430404,67.49101604153003,19.48664830180812,7.560992380421803,80.22108632656372
4.69297686363538,156.41691886496722,0.34243455400094536,62.96817063781439,14.899370238074653,5.485695728033981,73.06368226104419
4.386201007628745,146.19207958426608,0.33849714480404114,46.48097899494261,13.041026297078277,4.464705730626896,82.20536856161831
3.8169286638146653,127.21823236494279,0.3825605490865971,40.34827643042726,17.801522931357603,3.988599819500014,65.07983318365791
4.510224904783024,150.32579607641816,0.35877032061939734,61.471100815704816,14.969084196585134,7.049380222916292,66.83623084121193
4.381009268635264,146.01903892361335,0.3459160610322384,43.54944630233705,9.081892014111268,7.746420549117189,85.64128005804784
4.254332014372826,141.79688603904629,0.38303986896536124,46.180603107189846,17.539849156046053,5.2355635787566515,72.84087019705373
6.045211754587131,201.48690778038906,0.33197781411167837,63.718830791959846,30.863440276062423,6.999937959558325,99.90469875280846
5.144215270601089,171.4566949691343,0.35071283462060077,65.48274610991352,19.489950562081514,7.96366654700697,78.5203317501323
5.45760777489329,181.90206713719334,0.33061162127170163,68.42966384443528,15.922375354204497,9.317427166412047,88.23260077214152
4.943457391694779,164.765434865187,0.3231501163072569,58.66943408765481,20.130102883815375,4.8667298508846795,81.09916804283213
