pem_capex,pem_opex_pct,pem_eff,stack_lifetime,stack_replace_pct,solar_capex,wind_capex,solar_cf,wind_cf,wacc,lifetime,lcoh_eur_mwh,lcoh_eur_kg
1306.3756993461247,4.097546209192619,68.73189818514115,80672.32051560283,26.076365432921936,648.1874872660283,1543.3195999272,0.1747216456658505,0.31504671118154187,0.07090971061419298,28.452719451286363,135.2473023440799,4.507792587128183
1229.1698685344115,3.099611167039748,61.9304667858423,90276.90314741869,34.62701828861085,616.6360063244715,1408.654856341469,0.1512513648262238,0.30794711180000256,0.0744671730887048,28.268691111099137,144.73532809354148,4.824028485357737
1263.7878462713002,3.855325802848062,60.56579087391652,87248.62736788057,27.998496471597786,595.4519273275126,1323.9150562414836,0.14433198509652007,0.2990396122322199,0.07584759203356194,27.922959492862987,154.45568086192438,5.148007843127939
1352.8152572025665,2.107647022378102,61.32176893270734,75544.72274979521,26.121956312824427,588.8571370719791,1743.103588620107,0.17657707920075583,0.272840632880438,0.09033129928106254,26.474978047106166,180.6468368276848,6.020959071466735
1291.8227185533522,3.2696550728522893,66.16118370390204,84213.58336478047,30.753882614945876,808.7967489915519,1619.128522512293,0.16209914936101263,0.2913845492081895,0.0826527136214889,25.995512796816584,168.92477760149623,5.630262837457869
1259.3104700333145,4.27205006429102,67.24636525036472,61151.28800065814,24.91212316473988,690.2175989172882,1538.5563928116787,0.15604587839192316,0.3238983682937516,0.0923375361392054,27.15061099792692,166.6125087168386,5.55319491553223
1261.4647164530816,2.9425747898554118,66.35953088732529,76312.96533413712,25.865542299801284,885.3460534432434,1697.864901314379,0.15465851306678405,0.29852237711878166,0.07604855846902699,24.71857849460229,168.2610574638616,5.608141045270507
1172.2428647564966,4.471515759593353,67.59861607546827,88671.98955391807,21.984978908477146,803.3342666010021,1814.6317787482749,0.14191077344627512,0.3361667534104062,0.08991708582605856,25.24259581904133,178.07916338346297,5.93537851557082
1020.7665042042502,2.576381325473367,66.1454553342679,70998.225235221,20.57234580109546,643.5032429300074,1401.1482387180336,0.16484811727231274,0.33968266716327133,0.08709011694654689,27.745227697766985,130.36226323668131,4.344974233678587
1217.3075924458576,2.2446996039010063,61.89086209472628,76814.16697482363,17.526000998186415,553.8490407196774,1461.6334008000422,0.15904661976496515,0.31749606632936833,0.09360617398204214,21.684909163622947,163.13773170565878,5.437380597749606
1136.7351314915688,3.176085624973559,64.35866988971243,60913.59381384057,29.96585025753489,598.9043374776538,1836.9063161825266,0.18835848033322272,0.35428763629821086,0.07390763729896385,25.32696147442891,138.5765307940402,4.618755771365359
1207.8488140632562,4.194225902543753,71.33475883792613,64301.8810961064,25.87807707205193,823.2255839440172,1570.2763228460992,0.16627647803637202,0.34404107856101424,0.09349913939551092,24.365763402931023,160.91060655998348,5.363150516644249
1404.7688525099625,2.7783645405008333,65.39004289098777,70808.1077345728,35.23108697907656,845.3805289049732,1437.4935601206605,0.18903230887557704,0.2713030779791042,0.0834941059851811,25.286010424773345,170.0581610646877,5.668038508286041
1144.9747841468684,3.817258369631248,65.22305676501388,69027.20578245804,21.648609811286992,756.363868569702,1353.1401353236229,0.1439920417799263,0.34281731184960385,0.08542660552113325,28.538289224216015,152.8713915394666,5.095203480010421
1047.3354792687294,2.442489069364454,63.582531523603194,79793.5210355711,22.809984469959105,633.7911691672996,1932.3808938153759,0.16666427657818994,0.34548167693186843,0.07219458027922979,26.72641639071955,136.8133607137065,4.559989312587837
