solar_cf,wind_cf,price
0.0,0.097,125.8
0.0,0.13,125.8
0.0,0.17,125.8
0.0,0.201,125.8
0.0,0.204,125.8
0.0,0.199,125.8
0.125,0.155,125.8
0.297,0.11,125.8
0.459,0.093,125.8
0.555,0.102,125.8
0.596,0.179,125.8
0.571,0.234,125.8
0.481,0.218,125.8
0.329,0.169,125.8
0.1,0.151,125.8
0.0,0.127,125.8
0.0,0.109,125.8
0.0,0.14,125.8
0.0,0.261,125.8
0.0,0.422,125.8
0.0,0.551,125.8
0.0,0.621,125.8
0.0,0.62,125.8
0.0,0.59,125.8
0.0,0.548,125.8
0.0,0.485,125.8
0.0,0.439,125.8
0.0,0.391,125.8
0.0,0.378,125.8
0.0,0.391,125.8
0.268,0.388,125.8
0.484,0.259,125.8
0.627,0.22,125.8
0.702,0.294,125.8
0.714,0.334,125.8
0.672,0.349,125.8
0.573,0.305,125.8
0.399,0.186,125.8
