solar_cf,wind_cf,price
0.0,0.422,111.9
0.0,0.39,111.9
0.0,0.364,111.9
0.0,0.323,111.9
0.0,0.281,111.9
0.0,0.247,111.9
0.0,0.22,111.9
0.0,0.204,111.9
0.0,0.202,111.9
0.0,0.213,111.9
0.0,0.235,111.9
0.0,0.266,111.9
0.013,0.293,111.9
0.061,0.297,111.9
0.097,0.308,111.9
0.118,0.314,111.9
0.138,0.319,111.9
0.161,0.316,111.9
0.132,0.318,111.9
0.087,0.323,111.9
0.043,0.337,111.9
0.003,0.362,111.9
0.0,0.381,111.9
0.0,0.403,111.9
0.0,0.422,111.9
0.0,0.439,111.9
0.0,0.464,111.9
0.0,0.513,111.9
0.0,0.527,111.9
0.0,0.541,111.9
0.0,0.553,111.9
0.0,0.549,111.9
0.0,0.552,111.9
0.0,0.56,111.9
0.0,0.58,111.9
0.0,0.568,111.9
0.087,0.532,111.9
0.343,0.541,111.9
0.589,0.566,111.9
0.714,0.494,111.9
0.77,0.436,111.9
0.763,0.414,111.9
0.697,0.387,111.9
0.571,0.357,111.9
0.376,0.302,111.9
0.119,0.27,111.9
0.0,0.289,111.9
0.0,0.287,111.9
0.0,0.257,111.9
0.0,0.208,111.9
0.0,0.162,111.9
0.0,0.119,111.9
0.0,0.082,111.9
0.0,0.056,111.9
0.0,0.054,111.9
0.0,0.073,111.9
0.0,0.093,111.9
0.0,0.103,111.9
0.0,0.1,111.9
0.0,0.085,111.9
0.194,0.071,111.9
0.428,0.036,111.9
0.599,0.01,111.9
0.707,0.004,111.9
0.755,0.025,111.9
0.746,0.046,111.9
0.683,0.066,111.9
0.56,0.083,111.9
0.368,0.112,111.9
0.12,0.163,111.9
0.0,0.193,111.9
0.0,0.167,111.9
0.0,0.122,111.9
0.0,0.089,111.9
0.0,0.068,111.9
0.0,0.051,111.9
0.0,0.042,111.9
0.0,0.036,111.9
0.0,0.029,111.9
0.0,0.017,111.9
0.0,0.015,111.9
0.0,0.019,111.9
0.0,0.029,111.9
0.0,0.046,111.9
0.15,0.072,111.9
0.377,0.1,111.9
